country code,city,postal code,state name,state abbreviation,county,county number,community,community number,latitude,longitude,accuracy
US,Stapleton,36578,Alabama,AL,Baldwin,3,,,30.7476,-87.7787,4
US,Stockton,36579,Alabama,AL,Baldwin,3,,,31.0129,-87.8633,4
US,Summerdale,36580,Alabama,AL,Baldwin,3,,,30.4752,-87.6992,4
US,Clayton,36016,Alabama,AL,Barbour,5,,,31.8874,-85.4509,4
US,Clio,36017,Alabama,AL,Barbour,5,,,31.6852,-85.5904,4
US,Eufaula,36027,Alabama,AL,Barbour,5,,,31.9051,-85.1656,4
US,Louisville,36048,Alabama,AL,Barbour,5,,,31.7943,-85.5581,4
US,Eufaula,36072,Alabama,AL,Barbour,5,,,31.8913,-85.1455,4
US,Brent,35034,Alabama,AL,Bibb,7,,,32.9357,-87.2114,4
US,Brierfield,35035,Alabama,AL,Bibb,7,,,33.0427,-86.9517,4
US,Centreville,35042,Alabama,AL,Bibb,7,,,32.9503,-87.1192,4
US,Green Pond,35074,Alabama,AL,Bibb,7,,,33.2251,-87.1264,4
US,West Blocton,35184,Alabama,AL,Bibb,7,,,33.1424,-87.1369,4
US,Woodstock,35188,Alabama,AL,Bibb,7,,,33.2068,-87.15,4
US,Randolph,36792,Alabama,AL,Bibb,7,,,32.8888,-86.907,4
US,Lawley,36793,Alabama,AL,Bibb,7,,,32.8646,-86.9567,4
US,Allgood,35013,Alabama,AL,Blount,9,,,33.9222,-86.4493,4
US,Blountsville,35031,Alabama,AL,Blount,9,,,34.0929,-86.5686,4
US,Cleveland,35049,Alabama,AL,Blount,9,,,33.9778,-86.5598,4
US,Hayden,35079,Alabama,AL,Blount,9,,,33.9534,-86.7455,4
US,Locust Fork,35097,Alabama,AL,Blount,9,,,33.905,-86.6261,4
US,Oneonta,35121,Alabama,AL,Blount,9,,,33.9259,-86.4741,4
US,Remlap,35133,Alabama,AL,Blount,9,,,33.8168,-86.6008,4
US,Fitzpatrick,36029,Alabama,AL,Bullock,11,,,32.2165,-85.8888,4
US,Midway,36053,Alabama,AL,Bullock,11,,,32.0955,-85.5315,4
US,Perote,36061,Alabama,AL,Bullock,11,,,32.0928,-85.7046,4
US,Union Springs,36089,Alabama,AL,Bullock,11,,,32.1443,-85.7149,4
US,Chapman,36015,Alabama,AL,Butler,13,,,31.6427,-86.7343,4
US,Forest Home,36030,Alabama,AL,Butler,13,,,31.8501,-86.8372,4
US,Georgiana,36033,Alabama,AL,Butler,13,,,31.6287,-86.734,4
US,Greenville,36037,Alabama,AL,Butler,13,,,31.81,-86.6229,4
US,Mc Kenzie,36456,Alabama,AL,Butler,13,,,31.545,-86.7356,1
US,Anniston,36201,Alabama,AL,Calhoun,15,,,33.6539,-85.8382,4
US,Anniston,36202,Alabama,AL,Calhoun,15,,,33.7622,-85.8378,4
US,Oxford,36203,Alabama,AL,Calhoun,15,,,33.5815,-85.8328,4
US,Anniston,36204,Alabama,AL,Calhoun,15,,,33.7622,-85.8378,4
US,Anniston,36205,Alabama,AL,Calhoun,15,,,33.7358,-85.7933,4
US,Anniston,36206,Alabama,AL,Calhoun,15,,,33.7191,-85.8389,4
US,Anniston,36207,Alabama,AL,Calhoun,15,,,33.6803,-85.7137,4
US,Alexandria,36250,Alabama,AL,Calhoun,15,,,33.7808,-85.8924,4
US,Bynum,36253,Alabama,AL,Calhoun,15,,,33.7622,-85.8378,4
US,Choccolocco,36254,Alabama,AL,Calhoun,15,,,33.6573,-85.6991,4
US,De Armanville,36257,Alabama,AL,Calhoun,15,,,33.7622,-85.8378,1
US,Eastaboga,36260,Alabama,AL,Calhoun,15,,,33.6031,-85.9608,4
US,Jacksonville,36265,Alabama,AL,Calhoun,15,,,33.831,-85.7752,4
US,Ohatchee,36271,Alabama,AL,Calhoun,15,,,33.7788,-86.0254,4
US,Piedmont,36272,Alabama,AL,Calhoun,15,,,33.8389,-85.646,4
US,Weaver,36277,Alabama,AL,Calhoun,15,,,33.7563,-85.8107,4
US,Wellington,36279,Alabama,AL,Calhoun,15,,,33.8226,-85.8927,4
US,Cusseta,36852,Alabama,AL,Chambers,17,,,32.7831,-85.2756,4
US,Valley,36854,Alabama,AL,Chambers,17,,,32.8113,-85.1749,4
US,Five Points,36855,Alabama,AL,Chambers,17,,,33.0424,-85.3243,4
US,Lafayette,36862,Alabama,AL,Chambers,17,,,32.9252,-85.4426,4
US,Lanett,36863,Alabama,AL,Chambers,17,,,32.8616,-85.2161,4
US,Cedar Bluff,35959,Alabama,AL,Cherokee,19,,,34.2417,-85.6026,4
US,Centre,35960,Alabama,AL,Cherokee,19,,,34.1116,-85.6092,4
US,Gaylesville,35973,Alabama,AL,Cherokee,19,,,34.3573,-85.5589,4
US,Leesburg,35983,Alabama,AL,Cherokee,19,,,34.1911,-85.7705,4
US,Spring Garden,36275,Alabama,AL,Cherokee,19,,,33.9778,-85.5521,4
US,Clanton,35045,Alabama,AL,Chilton,21,,,32.8355,-86.6425,4
US,Clanton,35046,Alabama,AL,Chilton,21,,,32.9229,-86.545,4
US,Jemison,35085,Alabama,AL,Chilton,21,,,32.9805,-86.7181,4
US,Thorsby,35171,Alabama,AL,Chilton,21,,,32.9157,-86.7158,4
US,Verbena,36091,Alabama,AL,Chilton,21,,,32.7499,-86.5114,4
US,Maplesville,36750,Alabama,AL,Chilton,21,,,32.8045,-86.8717,4
US,Stanton,36790,Alabama,AL,Chilton,21,,,32.7332,-86.8963,4
US,Butler,36904,Alabama,AL,Choctaw,23,,,32.0829,-88.2064,4
US,Gilbertown,36908,Alabama,AL,Choctaw,23,,,31.8666,-88.3265,4
US,Jachin,36910,Alabama,AL,Choctaw,23,,,32.2299,-88.1684,4
US,Lisman,36912,Alabama,AL,Choctaw,23,,,32.2177,-88.3234,4
US,Melvin,36913,Alabama,AL,Choctaw,23,,,31.9304,-88.4589,4
US,Needham,36915,Alabama,AL,Choctaw,23,,,31.9879,-88.3367,4
US,Pennington,36916,Alabama,AL,Choctaw,23,,,32.2094,-88.049,4
US,Silas,36919,Alabama,AL,Choctaw,23,,,31.7668,-88.3091,4
US,Toxey,36921,Alabama,AL,Choctaw,23,,,31.9155,-88.151,4
US,Ward,36922,Alabama,AL,Choctaw,23,,,32.3038,-88.1476,4
US,Dickinson,36436,Alabama,AL,Clarke,25,,,31.7635,-87.7106,4
US,Fulton,36446,Alabama,AL,Clarke,25,,,31.7925,-87.72,4
US,Grove Hill,36451,Alabama,AL,Clarke,25,,,31.7088,-87.7772,4
US,Whatley,36482,Alabama,AL,Clarke,25,,,31.6395,-87.6565,4
US,Coffeeville,36524,Alabama,AL,Clarke,25,,,31.7843,-88.0715,4
US,Gainestown,36540,Alabama,AL,Clarke,25,,,31.4258,-87.6822,4
US,Jackson,36545,Alabama,AL,Clarke,25,,,31.5131,-87.8672,4
US,Campbell,36727,Alabama,AL,Clarke,25,,,31.9213,-88.008,4
US,Thomasville,36784,Alabama,AL,Clarke,25,,,31.9067,-87.7598,4
US,Hollins,35082,Alabama,AL,Clay,27,,,33.1162,-86.1386,4
US,Ashland,36251,Alabama,AL,Clay,27,,,33.2474,-85.829,4
US,Cragford,36255,Alabama,AL,Clay,27,,,33.2171,-85.7108,4
US,Delta,36258,Alabama,AL,Clay,27,,,33.4573,-85.6793,4
US,Lineville,36266,Alabama,AL,Clay,27,,,33.3286,-85.7346,4
US,Millerville,36267,Alabama,AL,Clay,27,,,33.1915,-85.9258,4
US,Edwardsville,36261,Alabama,AL,Cleburne,29,,,33.7066,-85.5099,4
US,Fruithurst,36262,Alabama,AL,Cleburne,29,,,33.7717,-85.4381,4
US,Heflin,36264,Alabama,AL,Cleburne,29,,,33.6115,-85.5885,4
US,Muscadine,36269,Alabama,AL,Cleburne,29,,,33.7529,-85.3789,4
US,Ranburne,36273,Alabama,AL,Cleburne,29,,,33.5616,-85.3786,4
US,Elba,36323,Alabama,AL,Coffee,31,,,31.4137,-86.0777,4
US,Enterprise,36330,Alabama,AL,Coffee,31,,,31.3408,-85.8421,4
US,Enterprise,36331,Alabama,AL,Coffee,31,,,31.2978,-85.9036,4
US,Jack,36346,Alabama,AL,Coffee,31,,,31.5652,-85.971,4
US,New Brockton,36351,Alabama,AL,Coffee,31,,,31.369,-85.9404,4
US,Kinston,36453,Alabama,AL,Coffee,31,,,31.1926,-86.1514,4
US,Cherokee,35616,Alabama,AL,Colbert,33,,,34.7442,-87.9724,4
US,Leighton,35646,Alabama,AL,Colbert,33,,,34.711,-87.5221,4
US,Sheffield,35660,Alabama,AL,Colbert,33,,,34.7578,-87.6971,4
US,Muscle Shoals,35661,Alabama,AL,Colbert,33,,,34.7561,-87.6304,4
US,Muscle Shoals,35662,Alabama,AL,Colbert,33,,,34.7448,-87.6675,4
US,Tuscumbia,35674,Alabama,AL,Colbert,33,,,34.6874,-87.6833,4
US,Evergreen,36401,Alabama,AL,Conecuh,35,,,31.458,-86.9258,4
US,Brooklyn,36429,Alabama,AL,Conecuh,35,,,31.2627,-86.7711,4
US,Castleberry,36432,Alabama,AL,Conecuh,35,,,31.2991,-87.0225,4
US,Lenox,36454,Alabama,AL,Conecuh,35,,,31.3366,-87.1855,4
US,Range,36473,Alabama,AL,Conecuh,35,,,31.3058,-87.2137,4
US,Repton,36475,Alabama,AL,Conecuh,35,,,31.4256,-87.172,4
US,Goodwater,35072,Alabama,AL,Coosa,37,,,33.0746,-86.0781,4
US,Kellyton,35089,Alabama,AL,Coosa,37,,,32.9791,-86.0484,4
US,Rockford,35136,Alabama,AL,Coosa,37,,,32.878,-86.24,4
US,Weogufka,35183,Alabama,AL,Coosa,37,,,33.0238,-86.3042,4
US,Equality,36026,Alabama,AL,Coosa,37,,,32.8139,-86.1051,4
US,Gantt,36038,Alabama,AL,Covington,39,,,31.4068,-86.4841,4
US,Andalusia,36420,Alabama,AL,Covington,39,,,31.2971,-86.4905,4
US,Florala,36442,Alabama,AL,Covington,39,,,31.0172,-86.3385,4
US,Lockhart,36455,Alabama,AL,Covington,39,,,31.0105,-86.3497,4
US,Opp,36467,Alabama,AL,Covington,39,,,31.2799,-86.2571,4
US,Red Level,36474,Alabama,AL,Covington,39,,,31.4399,-86.6121,4
US,River Falls,36476,Alabama,AL,Covington,39,,,31.3533,-86.541,4
US,Wing,36483,Alabama,AL,Covington,39,,,31.0223,-86.6293,4
US,Brantley,36009,Alabama,AL,Crenshaw,41,,,31.571,-86.2743,4
US,Dozier,36028,Alabama,AL,Crenshaw,41,,,31.5066,-86.3663,4
US,Glenwood,36034,Alabama,AL,Crenshaw,41,,,31.6641,-86.171,4
US,Highland Home,36041,Alabama,AL,Crenshaw,41,,,31.9283,-86.2971,4
US,Honoraville,36042,Alabama,AL,Crenshaw,41,,,31.8784,-86.3981,4
US,Luverne,36049,Alabama,AL,Crenshaw,41,,,31.7074,-86.2566,4
US,Petrey,36062,Alabama,AL,Crenshaw,41,,,31.8488,-86.2077,4
US,Rutledge,36071,Alabama,AL,Crenshaw,41,,,31.7062,-86.3715,4
US,Baileyton,35019,Alabama,AL,Cullman,43,,,34.2683,-86.6213,4
US,Bremen,35033,Alabama,AL,Cullman,43,,,33.9737,-87.0043,4
US,Crane Hill,35053,Alabama,AL,Cullman,43,,,34.0821,-87.0484,4
US,Cullman,35055,Alabama,AL,Cullman,43,,,34.1761,-86.8298,4
US,Cullman,35056,Alabama,AL,Cullman,43,,,34.1748,-86.8436,4
US,Cullman,35057,Alabama,AL,Cullman,43,,,34.0878,-86.9447,4
US,Cullman,35058,Alabama,AL,Cullman,43,,,34.2098,-86.752,4
US,Garden City,35070,Alabama,AL,Cullman,43,,,34.0058,-86.7499,4
US,Hanceville,35077,Alabama,AL,Cullman,43,,,34.0516,-86.7848,4
US,Holly Pond,35083,Alabama,AL,Cullman,43,,,34.1901,-86.6174,4
US,Joppa,35087,Alabama,AL,Cullman,43,,,34.2837,-86.5519,4
US,Logan,35098,Alabama,AL,Cullman,43,,,34.1377,-87.0266,4
US,Vinemont,35179,Alabama,AL,Cullman,43,,,34.2621,-86.9125,4
US,Ariton,36311,Alabama,AL,Dale,45,,,31.583,-85.7077,4
US,Clopton,36317,Alabama,AL,Dale,45,,,31.6446,-85.3911,4
US,Daleville,36322,Alabama,AL,Dale,45,,,31.2811,-85.7305,4
US,Midland City,36350,Alabama,AL,Dale,45,,,31.3191,-85.4938,4
US,Newton,36352,Alabama,AL,Dale,45,,,31.3311,-85.5992,4
US,Ozark,36360,Alabama,AL,Dale,45,,,31.4391,-85.6436,4
US,Ozark,36361,Alabama,AL,Dale,45,,,31.4591,-85.6405,4
US,Fort Rucker,36362,Alabama,AL,Dale,45,,,31.348,-85.7214,4
US,Pinckard,36371,Alabama,AL,Dale,45,,,31.3074,-85.5263,4
US,Skipperville,36374,Alabama,AL,Dale,45,,,31.5748,-85.537,4
US,Selma,36701,Alabama,AL,Dallas,47,,,32.4197,-87.0245,4
US,Selma,36702,Alabama,AL,Dallas,47,,,32.4074,-87.0211,4
US,Selma,36703,Alabama,AL,Dallas,47,,,32.4156,-87.0135,4
US,Plantersville,36758,Alabama,AL,Dallas,47,,,32.6176,-86.9475,4
US,Marion Junction,36759,Alabama,AL,Dallas,47,,,32.4266,-87.2702,4
US,Minter,36761,Alabama,AL,Dallas,47,,,32.1899,-87.0633,4
US,Orrville,36767,Alabama,AL,Dallas,47,,,32.2949,-87.2214,4
US,Safford,36773,Alabama,AL,Dallas,47,,,32.3002,-87.3693,4
US,Sardis,36775,Alabama,AL,Dallas,47,,,32.2844,-86.992,4
US,Tyler,36785,Alabama,AL,Dallas,47,,,32.3239,-86.8646,4
US,Collinsville,35961,Alabama,AL,DeKalb,49,,,34.268,-85.862,4
US,Crossville,35962,Alabama,AL,DeKalb,49,,,34.2588,-86.0306,4
US,Dawson,35963,Alabama,AL,DeKalb,49,,,34.3568,-85.9292,4
US,Fort Payne,35967,Alabama,AL,DeKalb,49,,,34.4368,-85.7124,4
US,Fort Payne,35968,Alabama,AL,DeKalb,49,,,34.4898,-85.7657,4
US,Fyffe,35971,Alabama,AL,DeKalb,49,,,34.4373,-85.9288,4
US,Geraldine,35974,Alabama,AL,DeKalb,49,,,34.3592,-86.024,4
US,Groveoak,35975,Alabama,AL,DeKalb,49,,,34.4359,-86.04,1
US,Henagar,35978,Alabama,AL,DeKalb,49,,,34.6186,-85.7274,4
US,Ider,35981,Alabama,AL,DeKalb,49,,,34.7351,-85.6416,4
US,Mentone,35984,Alabama,AL,DeKalb,49,,,34.5872,-85.5777,4
US,Rainsville,35986,Alabama,AL,DeKalb,49,,,34.4989,-85.8446,4
US,Sylvania,35988,Alabama,AL,DeKalb,49,,,34.559,-85.7921,4
US,Valley Head,35989,Alabama,AL,DeKalb,49,,,34.5697,-85.6272,4
US,Coosada,36020,Alabama,AL,Elmore,51,,,32.5056,-86.3322,4
US,Deatsville,36022,Alabama,AL,Elmore,51,,,32.6082,-86.3958,4
US,Eclectic,36024,Alabama,AL,Elmore,51,,,32.6542,-86.0316,4
US,Elmore,36025,Alabama,AL,Elmore,51,,,32.5454,-86.3161,4
US,Kent,36045,Alabama,AL,Elmore,51,,,32.619,-85.9486,4
US,Millbrook,36054,Alabama,AL,Elmore,51,,,32.4995,-86.3641,4
US,Tallassee,36078,Alabama,AL,Elmore,51,,,32.551,-85.8978,4
US,Titus,36080,Alabama,AL,Elmore,51,,,32.69,-86.2393,4
US,Wetumpka,36092,Alabama,AL,Elmore,51,,,32.5927,-86.2153,4
US,Wetumpka,36093,Alabama,AL,Elmore,51,,,32.5622,-86.0994,4
US,Brewton,36426,Alabama,AL,Escambia,53,,,31.1294,-87.0961,4
US,Brewton,36427,Alabama,AL,Escambia,53,,,31.1052,-87.0722,4
US,Flomaton,36441,Alabama,AL,Escambia,53,,,31.0402,-87.2664,4
US,Atmore,36502,Alabama,AL,Escambia,53,,,31.0572,-87.4873,4
US,Atmore,36503,Alabama,AL,Escambia,53,,,31.0238,-87.4939,4
US,Atmore,36504,Alabama,AL,Escambia,53,,,31.0158,-87.4972,4
US,Huxford,36543,Alabama,AL,Escambia,53,,,31.2202,-87.4619,4
US,Gadsden,35901,Alabama,AL,Etowah,55,,,34.048,-85.9246,4
US,Gadsden,35902,Alabama,AL,Etowah,55,,,34.0143,-86.0066,4
US,Gadsden,35903,Alabama,AL,Etowah,55,,,33.9845,-85.9077,4
US,Gadsden,35904,Alabama,AL,Etowah,55,,,34.0217,-86.0495,4
US,Gadsden,35905,Alabama,AL,Etowah,55,,,33.9352,-85.9576,4
US,Rainbow City,35906,Alabama,AL,Etowah,55,,,33.9318,-86.0898,4
US,Gadsden,35907,Alabama,AL,Etowah,55,,,33.8979,-86.0245,4
US,Altoona,35952,Alabama,AL,Etowah,55,,,34.071,-86.2096,4
US,Attalla,35954,Alabama,AL,Etowah,55,,,34.0296,-86.0967,4
US,Gallant,35972,Alabama,AL,Etowah,55,,,33.9976,-86.2346,4
US,Walnut Grove,35990,Alabama,AL,Etowah,55,,,34.0657,-86.3064,4
US,Bankston,35542,Alabama,AL,Fayette,57,,,33.7008,-87.6897,4
US,Belk,35545,Alabama,AL,Fayette,57,,,33.6476,-87.9314,4
US,Berry,35546,Alabama,AL,Fayette,57,,,33.6945,-87.6226,4
US,Fayette,35555,Alabama,AL,Fayette,57,,,33.6974,-87.8346,4
US,Glen Allen,35559,Alabama,AL,Fayette,57,,,33.9151,-87.7417,4
US,Hodges,35571,Alabama,AL,Franklin,59,,,34.3417,-87.959,4
US,Phil Campbell,35581,Alabama,AL,Franklin,59,,,34.347,-87.7154,4
US,Red Bay,35582,Alabama,AL,Franklin,59,,,34.4513,-88.1129,4
US,Spruce Pine,35585,Alabama,AL,Franklin,59,,,34.4246,-87.8145,4
US,Vina,35593,Alabama,AL,Franklin,59,,,34.3712,-88.0774,4
US,Russellville,35653,Alabama,AL,Franklin,59,,,34.5066,-87.7257,4
US,Russellville,35654,Alabama,AL,Franklin,59,,,34.4675,-87.6478,4
US,Bellwood,36313,Alabama,AL,Geneva,61,,,31.1732,-85.7933,4
US,Black,36314,Alabama,AL,Geneva,61,,,31.0132,-85.7456,4
US,Chancellor,36316,Alabama,AL,Geneva,61,,,31.1767,-85.8135,4
US,Coffee Springs,36318,Alabama,AL,Geneva,61,,,31.1388,-85.9182,4
US,Geneva,36340,Alabama,AL,Geneva,61,,,31.0414,-85.8847,4
US,Hartford,36344,Alabama,AL,Geneva,61,,,31.086,-85.7192,4
US,Malvern,36349,Alabama,AL,Geneva,61,,,31.1212,-85.5592,4
US,Slocomb,36375,Alabama,AL,Geneva,61,,,31.0956,-85.583,4
US,Samson,36477,Alabama,AL,Geneva,61,,,31.1049,-86.0674,4
US,Boligee,35443,Alabama,AL,Greene,63,,,32.7746,-88.0267,4
US,Clinton,35448,Alabama,AL,Greene,63,,,32.9137,-87.9925,4
US,Eutaw,35462,Alabama,AL,Greene,63,,,32.8889,-87.9303,4
US,Knoxville,35469,Alabama,AL,Greene,63,,,32.9824,-87.7919,4
US,West Greene,35491,Alabama,AL,Greene,63,,,32.9237,-88.0853,4
US,Forkland,36740,Alabama,AL,Greene,63,,,32.6108,-87.8441,4
US,Akron,35441,Alabama,AL,Hale,65,,,32.8553,-87.7219,4
US,Moundville,35474,Alabama,AL,Hale,65,,,32.9108,-87.5935,4
US,Gallion,36742,Alabama,AL,Hale,65,,,32.5298,-87.6985,4
US,Greensboro,36744,Alabama,AL,Hale,65,,,32.7167,-87.5905,4
US,Newbern,36765,Alabama,AL,Hale,65,,,32.5515,-87.5615,4
US,Sawyerville,36776,Alabama,AL,Hale,65,,,32.7578,-87.7402,4
US,Abbeville,36310,Alabama,AL,Henry,67,,,31.5755,-85.279,4
US,Headland,36345,Alabama,AL,Henry,67,,,31.3534,-85.3323,4
US,Newville,36353,Alabama,AL,Henry,67,,,31.4403,-85.3287,4
US,Shorterville,36373,Alabama,AL,Henry,67,,,31.501,-85.1135,4
US,Dothan,36301,Alabama,AL,Houston,69,,,31.1481,-85.3718,4
US,Dothan,36302,Alabama,AL,Houston,69,,,31.2232,-85.3905,4
US,Dothan,36303,Alabama,AL,Houston,69,,,31.2668,-85.3971,4
US,Dothan,36304,Alabama,AL,Houston,69,,,31.156,-85.3559,4
US,Dothan,36305,Alabama,AL,Houston,69,,,31.2197,-85.4828,4
US,Ashford,36312,Alabama,AL,Houston,69,,,31.1888,-85.2535,4
US,Columbia,36319,Alabama,AL,Houston,69,,,31.3352,-85.1455,4
US,Cottonwood,36320,Alabama,AL,Houston,69,,,31.0507,-85.3154,4
US,Cowarts,36321,Alabama,AL,Houston,69,,,31.2025,-85.3014,4
US,Gordon,36343,Alabama,AL,Houston,69,,,31.1002,-85.1234,4
US,Pansey,36370,Alabama,AL,Houston,69,,,31.1403,-85.1573,4
US,Webb,36376,Alabama,AL,Houston,69,,,31.2656,-85.2544,4
US,Bridgeport,35740,Alabama,AL,Jackson,71,,,34.9446,-85.7277,4
US,Dutton,35744,Alabama,AL,Jackson,71,,,34.6046,-85.9067,4
US,Estillfork,35745,Alabama,AL,Jackson,71,,,34.913,-86.1716,4
US,Fackler,35746,Alabama,AL,Jackson,71,,,34.8259,-85.9846,4
US,Hollytree,35751,Alabama,AL,Jackson,71,,,34.7955,-86.2743,4
US,Hollywood,35752,Alabama,AL,Jackson,71,,,34.7304,-85.9532,4
US,Langston,35755,Alabama,AL,Jackson,71,,,34.5001,-86.1353,4
US,Paint Rock,35764,Alabama,AL,Jackson,71,,,34.7031,-86.3068,4
US,Pisgah,35765,Alabama,AL,Jackson,71,,,34.6809,-85.8478,4
US,Princeton,35766,Alabama,AL,Jackson,71,,,34.8713,-86.2513,4
US,Scottsboro,35768,Alabama,AL,Jackson,71,,,34.7507,-86.1422,4
US,Scottsboro,35769,Alabama,AL,Jackson,71,,,34.618,-86.0562,4
US,Section,35771,Alabama,AL,Jackson,71,,,34.5433,-85.994,4
US,Stevenson,35772,Alabama,AL,Jackson,71,,,34.8769,-85.8508,4
US,Trenton,35774,Alabama,AL,Jackson,71,,,34.7632,-86.2295,4
US,Woodville,35776,Alabama,AL,Jackson,71,,,34.6689,-86.2296,4
US,Bryant,35958,Alabama,AL,Jackson,71,,,34.945,-85.6324,4
US,Flat Rock,35966,Alabama,AL,Jackson,71,,,34.8076,-85.7084,4
US,Higdon,35979,Alabama,AL,Jackson,71,,,34.8391,-85.6196,4
US,Adamsville,35005,Alabama,AL,Jefferson,73,,,33.5884,-86.9597,4
US,Adger,35006,Alabama,AL,Jefferson,73,,,33.4343,-87.1675,4
US,Alton,35015,Alabama,AL,Jefferson,73,,,33.5793,-86.6375,4
US,Bessemer,35020,Alabama,AL,Jefferson,73,,,33.409,-86.9475,4
US,Bessemer,35021,Alabama,AL,Jefferson,73,,,33.5446,-86.9292,4
US,Bessemer,35022,Alabama,AL,Jefferson,73,,,33.3224,-86.9657,4
US,Bessemer,35023,Alabama,AL,Jefferson,73,,,33.468,-87.0924,4
US,Brookside,35036,Alabama,AL,Jefferson,73,,,33.6379,-86.9167,4
US,Clay,35048,Alabama,AL,Jefferson,73,,,33.7026,-86.5997,4
US,Docena,35060,Alabama,AL,Jefferson,73,,,33.5589,-86.9294,4
US,Dolomite,35061,Alabama,AL,Jefferson,73,,,33.4654,-86.9564,4
US,Fairfield,35064,Alabama,AL,Jefferson,73,,,33.4735,-86.9183,4
US,Fultondale,35068,Alabama,AL,Jefferson,73,,,33.6017,-86.8265,4
US,Gardendale,35071,Alabama,AL,Jefferson,73,,,33.7189,-86.8225,4
US,Graysville,35073,Alabama,AL,Jefferson,73,,,33.6539,-86.9803,4
US,Kimberly,35091,Alabama,AL,Jefferson,73,,,33.7684,-86.8084,4
US,Leeds,35094,Alabama,AL,Jefferson,73,,,33.5283,-86.5748,4
US,Mc Calla,35111,Alabama,AL,Jefferson,73,,,33.2845,-87.1024,1
US,Morris,35116,Alabama,AL,Jefferson,73,,,33.7392,-86.7726,4
US,Mount Olive,35117,Alabama,AL,Jefferson,73,,,33.6768,-86.8717,4
US,Mulga,35118,Alabama,AL,Jefferson,73,,,33.5363,-87.051,4
US,New Castle,35119,Alabama,AL,Jefferson,73,,,33.649,-86.7686,4
US,Palmerdale,35123,Alabama,AL,Jefferson,73,,,33.7387,-86.6461,4
US,Pinson,35126,Alabama,AL,Jefferson,73,,,33.7299,-86.6451,4
US,Pleasant Grove,35127,Alabama,AL,Jefferson,73,,,33.4883,-86.9766,4
US,Sayre,35139,Alabama,AL,Jefferson,73,,,33.7111,-86.9759,4
US,Shannon,35142,Alabama,AL,Jefferson,73,,,33.4069,-86.8735,4
US,Trafford,35172,Alabama,AL,Jefferson,73,,,33.819,-86.7434,4
US,Trussville,35173,Alabama,AL,Jefferson,73,,,33.6339,-86.5981,4
US,Warrior,35180,Alabama,AL,Jefferson,73,,,33.8529,-86.8198,4
US,Watson,35181,Alabama,AL,Jefferson,73,,,33.5446,-86.9292,4
US,Birmingham,35201,Alabama,AL,Jefferson,73,,,33.5207,-86.8025,4
US,Birmingham,35202,Alabama,AL,Jefferson,73,,,33.5207,-86.8025,4
US,Birmingham,35203,Alabama,AL,Jefferson,73,,,33.521,-86.8066,4
US,Birmingham,35204,Alabama,AL,Jefferson,73,,,33.5179,-86.8372,4
US,Birmingham,35205,Alabama,AL,Jefferson,73,,,33.4951,-86.8059,4
US,Birmingham,35206,Alabama,AL,Jefferson,73,,,33.5678,-86.7199,4
US,Birmingham,35207,Alabama,AL,Jefferson,73,,,33.5594,-86.8153,4
US,Birmingham,35208,Alabama,AL,Jefferson,73,,,33.4977,-86.8799,4
US,Birmingham,35209,Alabama,AL,Jefferson,73,,,33.4653,-86.8082,4
US,Birmingham,35210,Alabama,AL,Jefferson,73,,,33.5452,-86.6655,4
US,Birmingham,35211,Alabama,AL,Jefferson,73,,,33.4816,-86.859,4
US,Birmingham,35212,Alabama,AL,Jefferson,73,,,33.5409,-86.7495,4
US,Birmingham,35213,Alabama,AL,Jefferson,73,,,33.5066,-86.7428,4
US,Birmingham,35214,Alabama,AL,Jefferson,73,,,33.5554,-86.887,4
US,Birmingham,35215,Alabama,AL,Jefferson,73,,,33.6493,-86.7057,4
US,Birmingham,35216,Alabama,AL,Jefferson,73,,,33.4188,-86.7867,4
US,Birmingham,35217,Alabama,AL,Jefferson,73,,,33.5887,-86.765,4
US,Birmingham,35218,Alabama,AL,Jefferson,73,,,33.506,-86.893,4
US,Birmingham,35219,Alabama,AL,Jefferson,73,,,33.5446,-86.9292,4
US,Birmingham,35220,Alabama,AL,Jefferson,73,,,33.5446,-86.9292,4
US,Birmingham,35221,Alabama,AL,Jefferson,73,,,33.4523,-86.8935,4
US,Birmingham,35222,Alabama,AL,Jefferson,73,,,33.5219,-86.7666,4
US,Birmingham,35223,Alabama,AL,Jefferson,73,,,33.4995,-86.7268,4
US,Birmingham,35224,Alabama,AL,Jefferson,73,,,33.5191,-86.9342,4
US,Birmingham,35226,Alabama,AL,Jefferson,73,,,33.3967,-86.8346,4
US,Birmingham,35228,Alabama,AL,Jefferson,73,,,33.4558,-86.9118,4
US,Birmingham,35229,Alabama,AL,Jefferson,73,,,33.4629,-86.7904,4
US,Birmingham,35231,Alabama,AL,Jefferson,73,,,33.5446,-86.9292,4
US,Birmingham,35232,Alabama,AL,Jefferson,73,,,33.5446,-86.9292,4
US,Birmingham,35233,Alabama,AL,Jefferson,73,,,33.5062,-86.8003,4
US,Birmingham,35234,Alabama,AL,Jefferson,73,,,33.5378,-86.8068,4
US,Birmingham,35235,Alabama,AL,Jefferson,73,,,33.6328,-86.6493,4
US,Birmingham,35236,Alabama,AL,Jefferson,73,,,33.5446,-86.9292,4
US,Birmingham,35237,Alabama,AL,Jefferson,73,,,33.5207,-86.8025,4
